InvoiceID,InvoiceDate,CustomerID,TotalInvoiceValue,SalesID_JSON,Status
INV00198,2025-05-03,CUST0932,196840.82,"SALE001380,SALE001381,SALE001382,SALE001383,SALE001384,SALE001385,SALE001386",Paid
INV00199,2025-05-04,CUST0345,144171.78,"SALE001387,SALE001388,SALE001389,SALE001390,SALE001391,SALE001392,SALE001393",Paid
INV00200,2025-05-03,CUST0951,304603.06,"SALE001394,SALE001395,SALE001396,SALE001397,SALE001398,SALE001399,SALE001400",Paid
INV00201,2025-05-03,CUST0289,231241.45,"SALE001401,SALE001402,SALE001403,SALE001404,SALE001405,SALE001406,SALE001407",Paid
INV00202,2025-05-04,CUST0642,284036.05,"SALE001408,SALE001409,SALE001410,SALE001411,SALE001412,SALE001413,SALE001414",Paid
INV00203,2025-05-11,CUST0402,226097.61,"SALE001415,SALE001416,SALE001417,SALE001418,SALE001419,SALE001420,SALE001421",Paid
INV00204,2025-05-10,CUST0047,149418.33000000002,"SALE001422,SALE001423,SALE001424,SALE001425,SALE001426,SALE001427,SALE001428",Pending
INV00205,2025-05-03,CUST0774,221244.23,"SALE001429,SALE001430,SALE001431,SALE001432,SALE001433,SALE001434,SALE001435",Paid
INV00206,2025-05-04,CUST0286,155562.38,"SALE001436,SALE001437,SALE001438,SALE001439,SALE001440,SALE001441,SALE001442",Paid
INV00207,2025-05-03,CUST0706,131925.71,"SALE001443,SALE001444,SALE001445,SALE001446,SALE001447,SALE001448,SALE001449",Paid
INV00208,2025-05-03,CUST0738,182062.11000000002,"SALE001450,SALE001451,SALE001452,SALE001453,SALE001454,SALE001455,SALE001456",Paid
INV00209,2025-05-04,CUST0015,110843.24,"SALE001457,SALE001458,SALE001459,SALE001460,SALE001461,SALE001462,SALE001463",Paid
INV00210,2025-05-03,CUST0896,188572.07,"SALE001464,SALE001465,SALE001466,SALE001467,SALE001468,SALE001469,SALE001470",Paid
INV00211,2025-05-03,CUST0632,289968.61,"SALE001471,SALE001472,SALE001473,SALE001474,SALE001475,SALE001476,SALE001477",Paid
INV00212,2025-05-04,CUST0892,195796.96,"SALE001478,SALE001479,SALE001480,SALE001481,SALE001482,SALE001483,SALE001484",Pending
INV00213,2025-05-10,CUST0582,185512.18,"SALE001485,SALE001486,SALE001487,SALE001488,SALE001489,SALE001490,SALE001491",Paid
INV00214,2025-05-10,CUST0593,190351.8,"SALE001492,SALE001493,SALE001494,SALE001495,SALE001496,SALE001497,SALE001498",Paid
INV00215,2025-05-03,CUST0645,199071.21,"SALE001499,SALE001500,SALE001501,SALE001502,SALE001503,SALE001504,SALE001505",Paid
INV00216,2025-05-03,CUST0945,142337.83,"SALE001506,SALE001507,SALE001508,SALE001509,SALE001510,SALE001511,SALE001512",Paid
INV00217,2025-05-04,CUST0484,164848.35,"SALE001513,SALE001514,SALE001515,SALE001516,SALE001517,SALE001518,SALE001519",Paid
INV00218,2025-05-03,CUST0493,178308.0,"SALE001520,SALE001521,SALE001522,SALE001523,SALE001524,SALE001525,SALE001526",Paid
INV00219,2025-05-04,CUST0184,104790.17000000001,"SALE001527,SALE001528,SALE001529,SALE001530,SALE001531,SALE001532,SALE001533",Paid
INV00220,2025-05-04,CUST0545,148757.98,"SALE001534,SALE001535,SALE001536,SALE001537,SALE001538,SALE001539,SALE001540",Paid
INV00221,2025-05-03,CUST0585,273812.25,"SALE001541,SALE001542,SALE001543,SALE001544,SALE001545,SALE001546,SALE001547",Paid
INV00222,2025-05-03,CUST0953,230603.77000000002,"SALE001548,SALE001549,SALE001550,SALE001551,SALE001552,SALE001553,SALE001554",Paid
INV00223,2025-05-11,CUST0972,154032.69,"SALE001555,SALE001556,SALE001557,SALE001558,SALE001559,SALE001560,SALE001561",Paid
INV00224,2025-05-04,CUST0393,138864.22,"SALE001562,SALE001563,SALE001564,SALE001565,SALE001566,SALE001567,SALE001568",Paid
INV00225,2025-05-01,CUST0657,119811.52,"SALE001569,SALE001570,SALE001571,SALE001572,SALE001573,SALE001574,SALE001575",Paid
INV00226,2025-05-03,CUST0115,149609.28,"SALE001576,SALE001577,SALE001578,SALE001579,SALE001580,SALE001581,SALE001582",Paid
INV00227,2025-05-10,CUST0880,170090.67,"SALE001583,SALE001584,SALE001585,SALE001586,SALE001587,SALE001588,SALE001589",Paid
INV00228,2025-05-11,CUST0654,67345.01000000001,"SALE001590,SALE001591,SALE001592,SALE001593,SALE001594,SALE001595,SALE001596",Paid
INV00229,2025-05-03,CUST0136,221177.36,"SALE001597,SALE001598,SALE001599,SALE001600,SALE001601,SALE001602,SALE001603",Paid
INV00230,2025-05-03,CUST0291,277818.37,"SALE001604,SALE001605,SALE001606,SALE001607,SALE001608,SALE001609,SALE001610",Paid
INV00231,2025-05-02,CUST0332,137520.12,"SALE001611,SALE001612,SALE001613,SALE001614,SALE001615,SALE001616,SALE001617",Paid
INV00232,2025-05-10,CUST0263,202539.81,"SALE001618,SALE001619,SALE001620,SALE001621,SALE001622,SALE001623,SALE001624",Paid
INV00233,2025-05-03,CUST0604,117225.62,"SALE001625,SALE001626,SALE001627,SALE001628,SALE001629,SALE001630,SALE001631",Paid
INV00234,2025-05-07,CUST0062,202382.34,"SALE001632,SALE001633,SALE001634,SALE001635,SALE001636,SALE001637,SALE001638",Paid
INV00235,2025-05-03,CUST0710,153652.39,"SALE001639,SALE001640,SALE001641,SALE001642,SALE001643,SALE001644,SALE001645",Paid
INV00236,2025-05-04,CUST0311,283263.74,"SALE001646,SALE001647,SALE001648,SALE001649,SALE001650,SALE001651,SALE001652",Paid
INV00237,2025-05-04,CUST0968,77485.15,"SALE001653,SALE001654,SALE001655,SALE001656,SALE001657,SALE001658,SALE001659",Paid
INV00238,2025-05-12,CUST0830,221022.68,"SALE001660,SALE001661,SALE001662,SALE001663,SALE001664,SALE001665,SALE001666",Paid
INV00239,2025-05-04,CUST0673,247063.09000000003,"SALE001667,SALE001668,SALE001669,SALE001670,SALE001671,SALE001672,SALE001673",Paid
INV00240,2025-05-03,CUST0872,232649.52000000002,"SALE001674,SALE001675,SALE001676,SALE001677,SALE001678,SALE001679,SALE001680",Paid
INV00241,2025-05-04,CUST0782,183399.68,"SALE001681,SALE001682,SALE001683,SALE001684,SALE001685,SALE001686,SALE001687",Paid
INV00242,2025-05-11,CUST0384,130067.26000000001,"SALE001688,SALE001689,SALE001690,SALE001691,SALE001692,SALE001693,SALE001694",Paid
INV00243,2025-05-05,CUST0987,279567.62,"SALE001695,SALE001696,SALE001697,SALE001698,SALE001699,SALE001700,SALE001701",Paid
INV00244,2025-05-04,CUST0618,197871.38,"SALE001702,SALE001703,SALE001704,SALE001705,SALE001706,SALE001707,SALE001708",Paid
INV00245,2025-05-03,CUST0990,266176.92,"SALE001709,SALE001710,SALE001711,SALE001712,SALE001713,SALE001714,SALE001715",Paid
INV00246,2025-05-10,CUST0790,210542.31,"SALE001716,SALE001717,SALE001718,SALE001719,SALE001720,SALE001721,SALE001722",Paid
INV00247,2025-05-03,CUST0634,211067.77,"SALE001723,SALE001724,SALE001725,SALE001726,SALE001727,SALE001728,SALE001729",Pending
INV00248,2025-05-04,CUST0532,234889.95,"SALE001730,SALE001731,SALE001732,SALE001733,SALE001734,SALE001735,SALE001736",Paid
INV00249,2025-05-03,CUST0977,193518.39,"SALE001737,SALE001738,SALE001739,SALE001740,SALE001741,SALE001742,SALE001743",Paid
INV00250,2025-05-04,CUST0424,153072.34,"SALE001744,SALE001745,SALE001746,SALE001747,SALE001748,SALE001749,SALE001750",Paid
INV00251,2025-05-03,CUST0013,234607.3,"SALE001751,SALE001752,SALE001753,SALE001754,SALE001755,SALE001756,SALE001757",Paid
INV00252,2025-05-04,CUST0961,192956.9,"SALE001758,SALE001759,SALE001760,SALE001761,SALE001762,SALE001763,SALE001764",Pending
INV00253,2025-05-03,CUST0575,127850.8,"SALE001765,SALE001766,SALE001767,SALE001768,SALE001769,SALE001770,SALE001771",Paid
INV00254,2025-05-01,CUST0656,204758.2,"SALE001772,SALE001773,SALE001774,SALE001775,SALE001776,SALE001777,SALE001778",Paid
INV00255,2025-05-11,CUST0642,208763.3,"SALE001779,SALE001780,SALE001781,SALE001782,SALE001783,SALE001784,SALE001785",Pending
INV00256,2025-05-01,CUST0380,219914.0,"SALE001786,SALE001787,SALE001788,SALE001789,SALE001790,SALE001791,SALE001792",Paid
INV00257,2025-05-03,CUST0702,249423.93,"SALE001793,SALE001794,SALE001795,SALE001796,SALE001797,SALE001798,SALE001799",Pending
INV00258,2025-05-10,CUST0369,223828.43,"SALE001800,SALE001801,SALE001802,SALE001803,SALE001804,SALE001805,SALE001806",Paid
INV00259,2025-05-10,CUST0812,209256.84,"SALE001807,SALE001808,SALE001809,SALE001810,SALE001811,SALE001812,SALE001813",Paid
INV00260,2025-05-03,CUST0806,197985.85,"SALE001814,SALE001815,SALE001816,SALE001817,SALE001818,SALE001819,SALE001820",Paid
INV00261,2025-05-03,CUST0969,282567.54000000004,"SALE001821,SALE001822,SALE001823,SALE001824,SALE001825,SALE001826,SALE001827",Paid
INV00262,2025-05-03,CUST0913,252136.39,"SALE001828,SALE001829,SALE001830,SALE001831,SALE001832,SALE001833,SALE001834",Paid
INV00263,2025-05-04,CUST0351,189750.9,"SALE001835,SALE001836,SALE001837,SALE001838,SALE001839,SALE001840,SALE001841",Paid
INV00264,2025-05-03,CUST0949,115087.64,"SALE001842,SALE001843,SALE001844,SALE001845,SALE001846,SALE001847,SALE001848",Paid
INV00265,2025-05-10,CUST0656,151988.93,"SALE001849,SALE001850,SALE001851,SALE001852,SALE001853,SALE001854,SALE001855",Paid
INV00266,2025-05-13,CUST0195,229865.41999999998,"SALE001856,SALE001857,SALE001858,SALE001859,SALE001860,SALE001861,SALE001862",Paid
INV00267,2025-05-01,CUST0563,208221.77,"SALE001863,SALE001864,SALE001865,SALE001866,SALE001867,SALE001868,SALE001869",Pending
INV00268,2025-05-05,CUST0968,236218.00999999998,"SALE001870,SALE001871,SALE001872,SALE001873,SALE001874,SALE001875,SALE001876",Paid
INV00269,2025-05-03,CUST0283,223852.35,"SALE001877,SALE001878,SALE001879,SALE001880,SALE001881,SALE001882,SALE001883",Paid
INV00270,2025-05-03,CUST0795,199908.68,"SALE001884,SALE001885,SALE001886,SALE001887,SALE001888,SALE001889,SALE001890",Paid
INV00271,2025-05-04,CUST0536,130327.46,"SALE001891,SALE001892,SALE001893,SALE001894,SALE001895,SALE001896,SALE001897",Pending
INV00272,2025-05-04,CUST0297,232561.88,"SALE001898,SALE001899,SALE001900,SALE001901,SALE001902,SALE001903,SALE001904",Paid
INV00273,2025-05-07,CUST0416,135782.86,"SALE001905,SALE001906,SALE001907,SALE001908,SALE001909,SALE001910,SALE001911",Paid
INV00274,2025-05-03,CUST0080,131222.79,"SALE001912,SALE001913,SALE001914,SALE001915,SALE001916,SALE001917,SALE001918",Paid
INV00275,2025-05-10,CUST0116,118135.82,"SALE001919,SALE001920,SALE001921,SALE001922,SALE001923,SALE001924,SALE001925",Paid
INV00276,2025-05-10,CUST0811,208735.93,"SALE001926,SALE001927,SALE001928,SALE001929,SALE001930,SALE001931,SALE001932",Paid
INV00277,2025-05-04,CUST0044,308655.2,"SALE001933,SALE001934,SALE001935,SALE001936,SALE001937,SALE001938,SALE001939",Paid
INV00278,2025-05-05,CUST0403,259307.0,"SALE001940,SALE001941,SALE001942,SALE001943,SALE001944,SALE001945,SALE001946",Paid
INV00279,2025-05-03,CUST0715,180788.22999999998,"SALE001947,SALE001948,SALE001949,SALE001950,SALE001951,SALE001952,SALE001953",Paid
INV00280,2025-05-03,CUST0566,259372.63,"SALE001954,SALE001955,SALE001956,SALE001957,SALE001958,SALE001959,SALE001960",Paid
INV00281,2025-05-01,CUST0792,150281.61,"SALE001961,SALE001962,SALE001963,SALE001964,SALE001965,SALE001966,SALE001967",Paid
INV00282,2025-05-03,CUST0089,205095.12,"SALE001968,SALE001969,SALE001970,SALE001971,SALE001972,SALE001973,SALE001974",Paid
INV00283,2025-05-05,CUST0131,245966.09,"SALE001975,SALE001976,SALE001977,SALE001978,SALE001979,SALE001980,SALE001981",Paid
INV00284,2025-05-04,CUST0428,183714.88,"SALE001982,SALE001983,SALE001984,SALE001985,SALE001986,SALE001987,SALE001988",Paid
INV00285,2025-05-07,CUST0357,231404.21000000002,"SALE001989,SALE001990,SALE001991,SALE001992,SALE001993,SALE001994,SALE001995",Paid
INV00286,2025-05-02,CUST0833,127440.01,"SALE001996,SALE001997,SALE001998,SALE001999,SALE002000,SALE002001,SALE002002",Paid
INV00287,2025-05-03,CUST0640,242059.25,"SALE002003,SALE002004,SALE002005,SALE002006,SALE002007,SALE002008,SALE002009",Paid
INV00288,2025-05-04,CUST0455,145520.28,"SALE002010,SALE002011,SALE002012,SALE002013,SALE002014,SALE002015,SALE002016",Paid
INV00289,2025-05-03,CUST0577,216191.93,"SALE002017,SALE002018,SALE002019,SALE002020,SALE002021,SALE002022,SALE002023",Paid
INV00290,2025-05-04,CUST0146,121942.41,"SALE002024,SALE002025,SALE002026,SALE002027,SALE002028,SALE002029,SALE002030",Pending
INV00291,2025-05-03,CUST0059,203990.51,"SALE002031,SALE002032,SALE002033,SALE002034,SALE002035,SALE002036,SALE002037",Paid
INV00292,2025-05-03,CUST0212,161458.5,"SALE002038,SALE002039,SALE002040,SALE002041,SALE002042,SALE002043,SALE002044",Pending
INV00293,2025-05-02,CUST0359,303298.16,"SALE002045,SALE002046,SALE002047,SALE002048,SALE002049,SALE002050,SALE002051",Paid
INV00294,2025-05-01,CUST0562,143180.7,"SALE002052,SALE002053,SALE002054,SALE002055,SALE002056,SALE002057,SALE002058",Paid
INV00295,2025-05-17,CUST0506,312679.49,"SALE002059,SALE002060,SALE002061,SALE002062,SALE002063,SALE002064,SALE002065",Paid
INV00296,2025-05-03,CUST0803,192913.87,"SALE002066,SALE002067,SALE002068,SALE002069,SALE002070,SALE002071,SALE002072",Paid
INV00297,2025-05-02,CUST0824,116811.45,"SALE002073,SALE002074,SALE002075,SALE002076,SALE002077,SALE002078,SALE002079",Pending
INV00298,2025-05-11,CUST0608,185784.19,"SALE002080,SALE002081,SALE002082,SALE002083,SALE002084,SALE002085,SALE002086",Paid
INV00299,2025-05-04,CUST0602,174157.66999999998,"SALE002087,SALE002088,SALE002089,SALE002090,SALE002091,SALE002092,SALE002093",Pending
INV00300,2025-05-10,CUST0675,206992.05,"SALE002094,SALE002095,SALE002096,SALE002097,SALE002098,SALE002099,SALE002100",Paid
INV00301,2025-05-04,CUST0627,165073.38,"SALE002101,SALE002102,SALE002103,SALE002104,SALE002105,SALE002106,SALE002107",Paid
INV00302,2025-05-08,CUST0003,296536.95,"SALE002108,SALE002109,SALE002110,SALE002111,SALE002112,SALE002113,SALE002114",Paid
INV00303,2025-05-03,CUST0371,114147.98,"SALE002115,SALE002116,SALE002117,SALE002118,SALE002119,SALE002120,SALE002121",Paid
INV00304,2025-05-03,CUST0150,134888.86,"SALE002122,SALE002123,SALE002124,SALE002125,SALE002126,SALE002127,SALE002128",Paid
INV00305,2025-05-03,CUST0099,288463.62,"SALE002129,SALE002130,SALE002131,SALE002132,SALE002133,SALE002134,SALE002135",Paid
INV00306,2025-05-04,CUST0096,182379.74,"SALE002136,SALE002137,SALE002138,SALE002139,SALE002140,SALE002141,SALE002142",Paid
INV00307,2025-05-03,CUST0044,254408.46000000002,"SALE002143,SALE002144,SALE002145,SALE002146,SALE002147,SALE002148,SALE002149",Paid
INV00308,2025-05-04,CUST0300,138589.41,"SALE002150,SALE002151,SALE002152,SALE002153,SALE002154,SALE002155,SALE002156",Paid
INV00309,2025-05-03,CUST0212,200117.01,"SALE002157,SALE002158,SALE002159,SALE002160,SALE002161,SALE002162,SALE002163",Paid
INV00310,2025-05-01,CUST0357,133260.12,"SALE002164,SALE002165,SALE002166,SALE002167,SALE002168,SALE002169,SALE002170",Paid
INV00311,2025-05-02,CUST0589,283576.88,"SALE002171,SALE002172,SALE002173,SALE002174,SALE002175,SALE002176,SALE002177",Paid
INV00312,2025-05-01,CUST0079,233426.17,"SALE002178,SALE002179,SALE002180,SALE002181,SALE002182,SALE002183,SALE002184",Paid
INV00313,2025-05-10,CUST0776,175171.69999999998,"SALE002185,SALE002186,SALE002187,SALE002188,SALE002189,SALE002190,SALE002191",Paid
INV00314,2025-05-10,CUST0775,131824.11000000002,"SALE002192,SALE002193,SALE002194,SALE002195,SALE002196,SALE002197,SALE002198",Paid
INV00315,2025-05-04,CUST0856,138474.53,"SALE002199,SALE002200,SALE002201,SALE002202,SALE002203,SALE002204,SALE002205",Paid
INV00316,2025-05-03,CUST0848,250926.84999999998,"SALE002206,SALE002207,SALE002208,SALE002209,SALE002210,SALE002211,SALE002212",Paid
INV00317,2025-05-03,CUST0027,265560.95,"SALE002213,SALE002214,SALE002215,SALE002216,SALE002217,SALE002218,SALE002219",Paid
INV00318,2025-05-03,CUST0423,276223.88,"SALE002220,SALE002221,SALE002222,SALE002223,SALE002224,SALE002225,SALE002226",Paid
INV00319,2025-05-03,CUST0972,311957.25,"SALE002227,SALE002228,SALE002229,SALE002230,SALE002231,SALE002232,SALE002233",Paid
INV00320,2025-05-11,CUST0888,143531.8,"SALE002234,SALE002235,SALE002236,SALE002237,SALE002238,SALE002239,SALE002240",Paid
INV00321,2025-05-03,CUST0059,189567.68,"SALE002241,SALE002242,SALE002243,SALE002244,SALE002245,SALE002246,SALE002247",Paid
INV00322,2025-05-04,CUST0985,183797.41999999998,"SALE002248,SALE002249,SALE002250,SALE002251,SALE002252,SALE002253,SALE002254",Paid
INV00323,2025-05-04,CUST0138,126400.42,"SALE002255,SALE002256,SALE002257,SALE002258,SALE002259,SALE002260,SALE002261",Paid
INV00324,2025-05-03,CUST0405,57105.97,"SALE002262,SALE002263,SALE002264,SALE002265,SALE002266,SALE002267,SALE002268",Paid
INV00325,2025-05-11,CUST0112,186925.75,"SALE002269,SALE002270,SALE002271,SALE002272,SALE002273,SALE002274,SALE002275",Paid
INV00326,2025-05-03,CUST0067,192752.52000000002,"SALE002276,SALE002277,SALE002278,SALE002279,SALE002280,SALE002281,SALE002282",Paid
INV00327,2025-05-03,CUST0111,249501.28,"SALE002283,SALE002284,SALE002285,SALE002286,SALE002287,SALE002288,SALE002289",Paid
INV00328,2025-05-03,CUST0924,169736.33,"SALE002290,SALE002291,SALE002292,SALE002293,SALE002294,SALE002295,SALE002296",Paid
INV00329,2025-05-02,CUST0319,83648.41,"SALE002297,SALE002298,SALE002299,SALE002300,SALE002301,SALE002302,SALE002303",Paid
INV00330,2025-05-10,CUST0973,228078.97,"SALE002304,SALE002305,SALE002306,SALE002307,SALE002308,SALE002309,SALE002310",Paid
INV00331,2025-05-04,CUST0069,90096.68,"SALE002311,SALE002312,SALE002313,SALE002314,SALE002315,SALE002316,SALE002317",Paid
INV00332,2025-05-01,CUST0271,268256.4,"SALE002318,SALE002319,SALE002320,SALE002321,SALE002322,SALE002323,SALE002324",Pending
INV00333,2025-05-03,CUST0268,242536.91,"SALE002325,SALE002326,SALE002327,SALE002328,SALE002329,SALE002330,SALE002331",Pending
INV00334,2025-05-05,CUST0531,183843.95,"SALE002332,SALE002333,SALE002334,SALE002335,SALE002336,SALE002337,SALE002338",Paid
INV00335,2025-05-03,CUST0624,221470.13999999998,"SALE002339,SALE002340,SALE002341,SALE002342,SALE002343,SALE002344,SALE002345",Paid
INV00336,2025-05-04,CUST0412,290141.93,"SALE002346,SALE002347,SALE002348,SALE002349,SALE002350,SALE002351,SALE002352",Paid
INV00337,2025-05-03,CUST0276,266941.94,"SALE002353,SALE002354,SALE002355,SALE002356,SALE002357,SALE002358,SALE002359",Paid
INV00338,2025-05-10,CUST0701,256779.89,"SALE002360,SALE002361,SALE002362,SALE002363,SALE002364,SALE002365,SALE002366",Paid
INV00339,2025-05-03,CUST0853,148297.65,"SALE002367,SALE002368,SALE002369,SALE002370,SALE002371,SALE002372,SALE002373",Paid
INV00340,2025-05-10,CUST0363,267344.74,"SALE002374,SALE002375,SALE002376,SALE002377,SALE002378,SALE002379,SALE002380",Paid
INV00341,2025-05-04,CUST0325,182337.69,"SALE002381,SALE002382,SALE002383,SALE002384,SALE002385,SALE002386,SALE002387",Paid
INV00342,2025-05-04,CUST0103,138181.39,"SALE002388,SALE002389,SALE002390,SALE002391,SALE002392,SALE002393,SALE002394",Paid
INV00343,2025-05-03,CUST0313,217150.66999999998,"SALE002395,SALE002396,SALE002397,SALE002398,SALE002399,SALE002400,SALE002401",Paid
INV00344,2025-05-10,CUST0105,117760.33,"SALE002402,SALE002403,SALE002404,SALE002405,SALE002406,SALE002407,SALE002408",Pending
INV00345,2025-05-03,CUST0554,242874.44,"SALE002409,SALE002410,SALE002411,SALE002412,SALE002413,SALE002414,SALE002415",Paid
INV00346,2025-05-03,CUST0917,244414.71000000002,"SALE002416,SALE002417,SALE002418,SALE002419,SALE002420,SALE002421,SALE002422",Paid
INV00347,2025-05-04,CUST0285,197834.65,"SALE002423,SALE002424,SALE002425,SALE002426,SALE002427,SALE002428,SALE002429",Paid
INV00348,2025-05-03,CUST0408,135402.47999999998,"SALE002430,SALE002431,SALE002432,SALE002433,SALE002434,SALE002435,SALE002436",Paid
INV00349,2025-05-01,CUST0831,162953.46,"SALE002437,SALE002438,SALE002439,SALE002440,SALE002441,SALE002442,SALE002443",Paid
INV00350,2025-05-04,CUST0018,290256.22,"SALE002444,SALE002445,SALE002446,SALE002447,SALE002448,SALE002449,SALE002450",Paid
INV00351,2025-05-10,CUST0968,231216.69999999998,"SALE002451,SALE002452,SALE002453,SALE002454,SALE002455,SALE002456,SALE002457",Paid
INV00352,2025-05-01,CUST0788,229874.83,"SALE002458,SALE002459,SALE002460,SALE002461,SALE002462,SALE002463,SALE002464",Paid
INV00353,2025-05-03,CUST0295,219646.68,"SALE002465,SALE002466,SALE002467,SALE002468,SALE002469,SALE002470,SALE002471",Paid
INV00354,2025-05-03,CUST0717,258418.06999999998,"SALE002472,SALE002473,SALE002474,SALE002475,SALE002476,SALE002477,SALE002478",Paid
INV00355,2025-05-02,CUST0613,244623.72999999998,"SALE002479,SALE002480,SALE002481,SALE002482,SALE002483,SALE002484,SALE002485",Pending
INV00356,2025-05-03,CUST0933,107473.54000000001,"SALE002486,SALE002487,SALE002488,SALE002489,SALE002490,SALE002491,SALE002492",Paid
INV00357,2025-05-03,CUST0551,173260.95,"SALE002493,SALE002494,SALE002495,SALE002496,SALE002497,SALE002498,SALE002499",Paid
INV00358,2025-05-04,CUST0957,218388.71,"SALE002500,SALE002501,SALE002502,SALE002503,SALE002504,SALE002505,SALE002506",Paid
INV00359,2025-05-03,CUST0880,191244.14,"SALE002507,SALE002508,SALE002509,SALE002510,SALE002511,SALE002512,SALE002513",Paid
INV00360,2025-05-03,CUST0405,140204.38,"SALE002514,SALE002515,SALE002516,SALE002517,SALE002518,SALE002519,SALE002520",Paid
INV00361,2025-05-03,CUST0269,256248.62,"SALE002521,SALE002522,SALE002523,SALE002524,SALE002525,SALE002526,SALE002527",Paid
